"","X","ID","OG_ID","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","MiddleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"74",73,30,32,"AC-42","A","AC-42A","2018-03-29","85",85,-10,15.76098076,65.90840731,534661.4522,7309911.059,"10:30:00","2018-03-28","minus",0.1,-7.7,"05:37:41","28:52:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0119854271380265","0.058645531442087","30.5502716384418","0"
"75",74,173,181,"AC-42","B","AC-42B","2018-03-29","110",110,-10,15.76104404,65.87253495,534712.811,7305912.951,"10:30:00","2018-03-28","minus",0.1,-7.7,"05:37:41","28:52:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/22_2018-03-28_clip_500/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.018933731083348","0.0930495090918378","33.6921712529302","0"
"76",75,317,330,"AC-42","C","AC-42C","2018-03-29","110",110,-10,15.68504701,65.89042994,531224.7772,7307867.528,"10:30:00","2018-03-30","plus",0.1,-7.2,"16:39:14","30:09:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.0167653900186796","0.0622536382623489","45.7790722798356","0"
"77",76,317,330,"AC-42","C","AC-42C","2018-03-29","110",110,-10,15.68504701,65.89042994,531224.7772,7307867.528,"10:30:00","2018-03-30","plus",0.1,-7.2,"05:21:31","18:51:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.0126927426783557","0.0658448495285628","41.8540837168642","0"
"78",77,317,330,"AC-42","C","AC-42C","2018-03-29","110",110,-10,15.68504701,65.89042994,531224.7772,7307867.528,"10:30:00","2018-03-30","plus",0.1,-7.2,"05:21:06","18:51:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"79",78,173,181,"AC-42","B","AC-42B","2018-03-29","110",110,-10,15.76104404,65.87253495,534712.811,7305912.951,"10:30:00","2018-03-30","plus",0.1,-7.2,"16:39:14","30:09:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/19_2018-03-30_clip_500/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"80",79,173,181,"AC-42","B","AC-42B","2018-03-29","110",110,-10,15.76104404,65.87253495,534712.811,7305912.951,"10:30:00","2018-03-30","plus",0.1,-7.2,"05:21:31","18:51:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/20_2018-03-30_clip_500/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.0157729389396117","0.0762729612300101","45.1353623516082","0"
"81",80,173,181,"AC-42","B","AC-42B","2018-03-29","110",110,-10,15.76104404,65.87253495,534712.811,7305912.951,"10:30:00","2018-03-30","plus",0.1,-7.2,"05:21:06","18:51:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/21_2018-03-30_clip_500/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"82",81,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"09:47:30","2018-03-31","plus",0.1,-8.2,"16:30:24","30:42:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00628153818057418","0.0574281218359108","38.3885782594794","0"
"83",82,314,327,"AC-23","C","AC-23C","2018-03-30","65",65,-8,15.40240613,66.19702191,518122.7213,7341929.176,"08:10:00","2018-03-31","plus",0.1,-8.2,"16:30:24","32:20:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.0079208644351311","0.0473452107542185","38.247730555162","0"
"84",83,28,30,"AC-21","A","AC-21A","2018-03-30","85",85,-5,15.49256311,66.32241149,522072.9725,7355934.593,"09:47:30","2018-03-31","plus",0.1,-8.2,"16:30:24","30:42:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00528585304939083","0.0408098986730268","34.1439618531831","0"
"85",84,170,178,"AC-23","B","AC-23B","2018-03-30","120",120,-8,15.45909231,66.2246367,520653.0315,7345024.777,"08:10:00","2018-03-31","plus",0.1,-8.2,"16:30:24","32:20:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00545033172226768","0.0371240611796903","37.9577225267212","0"
"86",85,27,29,"AC-23","A","AC-23A","2018-03-30","75",75,-8,15.37146429,66.23064849,516707.0051,7345668.731,"08:10:00","2018-03-31","plus",0.1,-8.2,"16:30:24","32:20:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.0101212080574186","0.0557210076081336","35.9506044458886","0"
"87",86,42,44,"AC-24","A","AC-24A","2018-03-30","90",90,-5,15.69390556,66.19086231,531257.926,7341357.54,"13:02:30","2018-03-31","plus",0.1,-8.2,"16:30:24","27:27:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00653444350970382","0.0354018652816448","39.328831041553","0"
"88",87,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"11:35:00","2018-03-31","plus",0.1,-8.2,"16:30:24","28:55:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00606014115438112","0.0410569176392964","38.8241731196511","0"
"89",88,315,328,"AC-21","C","AC-21C","2018-03-30","25",25,-5,15.54403889,66.2931197,524408.0744,7352688.726,"09:47:30","2018-03-31","plus",0.1,-8.2,"16:30:24","30:42:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00803345077809786","0.0444194623403316","39.2906588965381","0"
"90",89,29,31,"AC-22","A","AC-22A","2018-03-30","80",80,-5,15.66018048,66.26705978,529649.2181,7349834.175,"11:35:00","2018-03-31","plus",0.1,-8.2,"16:30:24","28:55:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00756976422810599","0.0405757405080953","41.1834639169547","0"
"91",90,316,329,"AC-22","C","AC-22C","2018-03-30","65",65,-5,15.74886754,66.27024759,533627.8269,7350234.324,"11:35:00","2018-03-31","plus",0.1,-8.2,"16:30:24","28:55:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00435964991437915","0.0307835054808626","40.6258007028846","0"
"92",91,329,342,"AC-24","C","AC-24C","2018-03-30","30",30,-5,15.78131809,66.18466847,535204.0008,7340713.562,"13:02:30","2018-03-31","plus",0.1,-8.2,"16:30:24","27:27:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00689246356048912","0.0389404121147435","39.1437238848004","0"
"93",92,185,193,"AC-24","B","AC-24B","2018-03-30","90",90,-5,15.75089585,66.21837029,533788.2675,7344453.175,"13:02:30","2018-03-31","plus",0.1,-8.2,"16:30:24","27:27:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/18_2018-03-31_clip_500/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00473308087374258","0.0313602360306644","38.9556639077923","0"
