,ID,OG_ID,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
89,31,33,AC-37,A,AC-37A,2018-03-15,70,70,-15.0,15.84881121,65.9380027,538617.1852,7313260.876,11:55:00,16:14:41,04:19:00,S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif
90,321,334,AC-38,C,AC-38C,2018-03-15,130,130,-15.0,16.11606048,65.89957289,550851.1264,7309168.337,09:00:00,16:14:41,07:14:00,S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif
91,174,182,AC-37,B,AC-37B,2018-03-15,45,45,-15.0,15.93669383,65.93795328,542615.3144,7313312.254,11:55:00,16:14:41,04:19:00,S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif
92,190,198,AC-34,B,AC-34B,2018-03-23,115,115,-10.0,16.41726798,66.06140904,564165.8276,7327480.284,10:22:30,05:29:43,04:52:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
93,190,198,AC-34,B,AC-34B,2018-03-23,115,115,-10.0,16.41726798,66.06140904,564165.8276,7327480.284,10:22:30,05:29:18,04:53:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
94,334,347,AC-34,C,AC-34C,2018-03-23,75,75,-10.0,16.38630033,66.02781699,562846.7651,7323705.379,10:22:30,05:29:43,04:52:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
95,334,347,AC-34,C,AC-34C,2018-03-23,75,75,-10.0,16.38630033,66.02781699,562846.7651,7323705.379,10:22:30,05:29:18,04:53:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
96,333,346,AC-30,C,AC-30C,2018-03-23,70,70,-10.0,16.40948664,66.08242527,563760.9059,7329814.416,12:00:00,05:29:43,06:30:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
97,333,346,AC-30,C,AC-30C,2018-03-23,70,70,-10.0,16.40948664,66.08242527,563760.9059,7329814.416,12:00:00,05:29:18,06:30:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
98,49,51,AC-36,A,AC-36A,2018-03-23,125,125,-15.0,16.75175007,65.99519203,579512.604,7320484.624,07:12:30,05:29:43,01:42:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
99,49,51,AC-36,A,AC-36A,2018-03-23,125,125,-15.0,16.75175007,65.99519203,579512.604,7320484.624,07:12:30,05:29:18,01:43:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
100,335,348,AC-35,C,AC-35C,2018-03-23,110,110,-10.0,16.63015012,66.00485918,573966.1625,7321413.04,08:32:30,05:29:43,03:02:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
101,335,348,AC-35,C,AC-35C,2018-03-23,110,110,-10.0,16.63015012,66.00485918,573966.1625,7321413.04,08:32:30,05:29:18,03:03:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
102,336,349,AC-36,C,AC-36C,2018-03-23,150,150,-15.0,16.83500371,66.00692786,583252.4008,7321900.346,07:12:30,05:29:43,01:42:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
103,336,349,AC-36,C,AC-36C,2018-03-23,150,150,-15.0,16.83500371,66.00692786,583252.4008,7321900.346,07:12:30,05:29:18,01:43:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
104,191,199,AC-35,B,AC-35B,2018-03-23,120,120,-10.0,16.55437651,66.02318273,570477.9784,7323367.637,08:32:30,05:29:43,03:02:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
105,191,199,AC-35,B,AC-35B,2018-03-23,120,120,-10.0,16.55437651,66.02318273,570477.9784,7323367.637,08:32:30,05:29:18,03:03:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
106,189,197,AC-30,B,AC-30B,2018-03-23,165,165,-10.0,16.3475215,66.10802569,560896.7912,7332605.764,12:00:00,05:29:43,06:30:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
107,189,197,AC-30,B,AC-30B,2018-03-23,165,165,-10.0,16.3475215,66.10802569,560896.7912,7332605.764,12:00:00,05:29:18,06:30:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
108,192,200,AC-36,B,AC-36B,2018-03-23,110,110,-15.0,16.76838233,66.0304171,580156.6735,7324430.853,07:12:30,05:29:43,01:42:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
109,192,200,AC-36,B,AC-36B,2018-03-23,110,110,-15.0,16.76838233,66.0304171,580156.6735,7324430.853,07:12:30,05:29:18,01:43:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
110,48,50,AC-35,A,AC-35A,2018-03-23,90,90,-10.0,16.55332624,65.98731394,570529.3876,7319369.401,08:32:30,05:29:43,03:02:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
111,48,50,AC-35,A,AC-35A,2018-03-23,90,90,-10.0,16.55332624,65.98731394,570529.3876,7319369.401,08:32:30,05:29:18,03:03:00,S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif
112,46,48,AC-30,A,AC-30A,2018-03-23,110,110,-10.0,16.32392487,66.07345377,559911.9498,7328730.193,12:00:00,05:29:43,06:30:00,S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif
