,Nothing,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,middleTime,era5_new_date,era5_plusminus,era5_precip,era5_temp,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
168,333,473,45,AC-41,B,AC-41B,2023-03-07,60,60,-22.0,16.35196411,65.83569752,561751.7168,7302261.377,08:30:00,2023-03-06,minus,0.2,-14.6,16:23:21,6:53:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
169,332,472,44,AC-40,B,AC-40B,2023-03-07,65,65,-22.0,16.17741866,65.87209272,553703.9877,7306156.875,09:40:00,2023-03-06,minus,0.2,-14.6,16:23:21,5:43:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
170,331,471,43,AC-39,B,AC-39B,2023-03-07,90,90,-22.0,16.0215596,65.89003991,546562.9883,7308032.57,11:00:00,2023-03-06,minus,0.2,-14.6,16:23:21,4:23:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
171,261,358,376,AC-33,C,AC-33C,2020-02-26,70,70,-15.0,16.08053297,66.03404496,548974.3517,7324126.804,13:17:30,2020-02-25,minus,0.1,-11.2,16:30:48,2:13:00,S1B_IW_SLC__1SDV_20200225T163048_20200225T163116_020428_026B4D_0975,ASCENDING,102,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_VV_gamma0-rtc.tif
172,261,358,376,AC-33,C,AC-33C,2020-02-26,70,70,-15.0,16.08053297,66.03404496,548974.3517,7324126.804,13:17:30,2020-02-25,minus,0.1,-11.2,16:30:20,2:13:00,S1B_IW_SLC__1SDV_20200225T163020_20200225T163050_020428_026B4D_8053,ASCENDING,102,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_VV_gamma0-rtc.tif
173,263,359,377,AC-42,C,AC-42C,2020-02-27,135,135,-15.0,15.68504701,65.89042994,531224.7772,7307867.528,11:45:00,2020-02-26,minus,0.0,-15.4,16:23:03,3:38:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
174,327,460,32,AC-31,B,AC-31B,2023-03-07,65,65,,15.63274264,66.01705338,528698.4479,7321955.65,12:55:00,2023-03-06,minus,0.2,-14.6,16:23:21,2:28:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
175,266,391,410,AC-42,C,AC-42C,2021-03-16,90,90,-10.0,15.68504701,65.89042994,531224.7772,7307867.528,08:15:00,2021-03-15,minus,0.1,-4.3,16:30:51,7:15:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
176,267,392,411,AC-31,C,AC-31C,2021-03-16,150,150,-5.0,15.68346284,65.98772306,531034.4515,7318710.707,12:58:00,2021-03-15,minus,0.1,-4.3,16:30:51,2:32:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
177,321,455,27,AC-24,B,AC-24B,2023-03-27,55,55,-10.0,15.75089585,66.21837029,533788.2675,7344453.175,11:30:00,2023-03-26,minus,0.0,-13.6,05:38:11,6:52:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
178,319,454,26,AC-25,B,AC-25B,2023-03-27,85,85,-8.0,15.92210788,66.22488338,541481.2433,7345282.029,13:50:00,2023-03-26,minus,0.0,-13.6,05:38:11,9:12:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
179,0,4,5,AC-39,A,AC-39A,2017-03-04,60,60,-15.0,15.93640688,65.88145457,542696.2178,7307015.189,09:35:00,2017-03-03,minus,0.0,-12.7,05:36:55,4:59:00,S1B_IW_SLC__1SDV_20170303T053655_20170303T053722_004540_007E86_CEE5,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VV_gamma0-rtc.tif
180,232,320,333,AC-39,C,AC-39C,2018-03-15,85,85,-15.0,15.99713695,65.85558969,545510.8611,7304175.201,11:19:00,2018-03-14,minus,0.1,-15.6,16:22:23,4:03:00,S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8,ASCENDING,29,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif
181,232,320,333,AC-39,C,AC-39C,2018-03-15,85,85,-15.0,15.99713695,65.85558969,545510.8611,7304175.201,11:19:00,2018-03-14,minus,0.1,-15.6,16:21:56,4:02:00,S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2,ASCENDING,29,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif
182,63,72,79,AC-42,A,AC-42A,2020-02-27,75,75,-15.0,15.76098076,65.90840731,534661.4522,7309911.059,11:45:00,2020-02-26,minus,0.0,-15.4,16:23:03,3:38:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
183,66,104,112,AC-42,A,AC-42A,2021-03-16,50,50,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,08:15:00,2021-03-15,minus,0.1,-4.3,16:30:51,7:15:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
184,67,105,113,AC-31,A,AC-31A,2021-03-16,140,140,-5.0,15.59576559,65.98449828,527055.8412,7318310.67,12:58:00,2021-03-15,minus,0.1,-4.3,16:30:51,2:32:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
185,89,135,143,AC-23,A,AC-23A,2022-03-15,120,120,-1.0,15.37146429,66.23064849,516707.0051,7345668.731,10:37:00,2022-03-14,minus,0.0,-3.6,05:30:07,6:07:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
186,89,135,143,AC-23,A,AC-23A,2022-03-15,120,120,-1.0,15.37146429,66.23064849,516707.0051,7345668.731,10:37:00,2022-03-14,minus,0.0,-3.6,05:29:43,6:08:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
187,230,318,331,AC-37,C,AC-37C,2018-03-15,10,10,-15.0,15.89264784,65.90691896,540660.7363,7309824.185,12:55:00,2018-03-14,minus,0.1,-15.6,16:22:23,2:27:00,S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8,ASCENDING,29,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif
188,230,318,331,AC-37,C,AC-37C,2018-03-15,10,10,-15.0,15.89264784,65.90691896,540660.7363,7309824.185,12:55:00,2018-03-14,minus,0.1,-15.6,16:21:56,2:26:00,S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2,ASCENDING,29,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif
189,91,136,144,AC-38,A,AC-38A,2022-03-15,75,75,-17.0,16.02861195,65.89659453,546872.4418,7308768.327,07:18:30,2022-03-14,minus,0.0,-3.6,05:30:07,2:48:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
190,91,136,144,AC-38,A,AC-38A,2022-03-15,75,75,-17.0,16.02861195,65.89659453,546872.4418,7308768.327,07:18:30,2022-03-14,minus,0.0,-3.6,05:29:43,2:49:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
